id,class,class_id,prob
16733507603041909653,kukuchoma,4,0.7740827202796936
3495662739256532804,bhaji,0,0.46495354175567627
8401562721939660447,githeri,2,0.9937689900398254
9622201905220482849,ugali,12,0.748304009437561
63625948565734799,mandazi,5,0.3879551589488983
12783032832594175398,masalachips,6,0.9994020462036133
10016255734584487617,chapati,1,0.9910792708396912
14240476305046308115,ugali,12,0.9295529127120972
18163819724578571188,mandazi,5,0.9576375484466553
7498296764986325048,chapati,1,0.38218533992767334
107237062910247483,bhaji,0,0.9199866056442261
10255648894052535135,mandazi,5,0.9844576716423035
11952985267683224487,bhaji,0,0.9983716607093811
14002663410851072019,mukimo,8,0.9263365268707275
7966594966604130128,pilau,10,0.9969403743743896
6682507767458170780,nyamachoma,9,0.9970687031745911
14975855235003076153,ugali,12,0.9436700940132141
14644963988026730156,chapati,1,0.9937620759010315
14733818526001033426,kachumbari,3,0.5638166069984436
3890266393469848568,chapati,1,0.9062606692314148
17845059770439246665,mandazi,5,0.9985672235488892
3793125430018403920,masalachips,6,0.6378357410430908
15018645075741600595,githeri,2,0.9803260564804077
14869098652331542245,kukuchoma,4,0.7427487969398499
14883350799668408092,matoke,7,0.6733587384223938
2163825923568549722,mandazi,5,0.99977046251297
6073958115800953294,masalachips,6,0.6102110743522644
9983143109257055319,chapati,1,0.9997289776802063
6746562500781838043,mukimo,8,0.44647037982940674
13507811531970908780,chapati,1,0.9982960820198059
8362318401527894099,matoke,7,0.995088517665863
1146082121229055859,masalachips,6,0.9838203191757202
1609143050607389938,mandazi,5,0.9298588037490845
9744777344956312944,chapati,1,0.982666015625
5588139849031514895,kachumbari,3,0.3820437788963318
11020565079782254191,nyamachoma,9,0.3672897517681122
3607672110942257674,nyamachoma,9,0.6100248694419861
1398183371348896545,masalachips,6,0.996253490447998
11044867619383050343,chapati,1,0.995697021484375
6827689740719250982,masalachips,6,0.8688434362411499
17957050181611602287,mandazi,5,0.9931610822677612
10417553581850764656,bhaji,0,0.475503146648407
16468968984286559123,githeri,2,0.9757503867149353
699206164563426944,masalachips,6,0.6101800203323364
14637370724708344224,ugali,12,0.9172701239585876
1261318722338624942,mandazi,5,0.9936094284057617
3061810934794548394,chapati,1,0.9902176260948181
1697740580442690826,chapati,1,0.9823419451713562
14982433425707378904,chapati,1,0.9989960789680481
10707672208559554989,bhaji,0,0.963156521320343
11044581937949087098,chapati,1,0.8886308073997498
15174454883199729114,matoke,7,0.832096517086029
15781013442978420992,mukimo,8,0.9865857362747192
10344999206857056903,bhaji,0,0.9896696209907532
1255838052347703913,nyamachoma,9,0.9734717011451721
3128569738018489091,chapati,1,0.9776970148086548
13206921344428048576,pilau,10,0.4985182285308838
14821606558201435649,nyamachoma,9,0.9992369413375854
11169730427123105877,kukuchoma,4,0.3075419068336487
6935090551980744441,chapati,1,0.7948993444442749
2075669848385099186,ugali,12,0.9885491728782654
3396833193198700680,ugali,12,0.997421383857727
7903645926835307909,githeri,2,0.9894152879714966
8131343961915104980,githeri,2,0.9987379908561707
5572067514111382278,ugali,12,0.8620042204856873
18130385372494771245,chapati,1,0.9955040812492371
16014255725798508949,ugali,12,0.9975985884666443
17678401718186637352,bhaji,0,0.8120678663253784
8464218233091680668,mukimo,8,0.9973819851875305
13198348573316800472,masalachips,6,0.9426770806312561
10619929827387197798,mandazi,5,0.9993162155151367
4483848793587466732,matoke,7,0.9433874487876892
14646216953902787580,ugali,12,0.49043992161750793
14885818782999856641,chapati,1,0.39157038927078247
2763233031761903091,nyamachoma,9,0.9999111890792847
14433107744050567709,chapati,1,0.9809430241584778
929547668789122424,mandazi,5,0.46848028898239136
2224981444106704933,matoke,7,0.8830999732017517
18426943923391956361,sukumawiki,11,0.9858915209770203
12675696889000557268,nyamachoma,9,0.9979411959648132
15791703871751245807,chapati,1,0.9941422343254089
10519153448070663082,matoke,7,0.5871083736419678
7110786576969486032,bhaji,0,0.9646419286727905
15662555471234479295,bhaji,0,0.933846652507782
2041918257774488258,matoke,7,0.9700142741203308
7798119164090028747,sukumawiki,11,0.7865026593208313
16863679609295193704,nyamachoma,9,0.9965322017669678
5217401552568716653,chapati,1,0.4298849403858185
8900485242932497652,nyamachoma,9,0.2924599349498749
15010872175872627302,chapati,1,0.9921384453773499
4015243674580015337,nyamachoma,9,0.6515544652938843
14329999749436931016,bhaji,0,0.7258551716804504
2299237642879591215,nyamachoma,9,0.9691683053970337
5677145000661758740,mandazi,5,0.7217910289764404
3626183809635328010,ugali,12,0.7172906398773193
15544679750857647773,bhaji,0,0.632816731929779
15977602221596961242,ugali,12,0.7194496989250183
17587312988469419512,mandazi,5,0.9979597330093384
10795359869992181027,bhaji,0,0.9952360987663269
2473792716552828424,ugali,12,0.9878621101379395
13229977937927150508,ugali,12,0.9970561265945435
16777923082017237424,chapati,1,0.9384887218475342
16941361751969582812,bhaji,0,0.9956439733505249
8296176228461347242,kachumbari,3,0.70815509557724
2551679508373319620,mandazi,5,0.9898569583892822
1682467021062503279,matoke,7,0.3490789234638214
10980185564964092888,masalachips,6,0.9954710006713867
3592778677403097463,mandazi,5,0.9982996582984924
6512875783777128377,mandazi,5,0.9983164072036743
16900522038743265235,kachumbari,3,0.7880560159683228
16628438556945881387,mandazi,5,0.9991908669471741
15756845896695767480,chapati,1,0.9995610117912292
11723940602129810871,ugali,12,0.7228526473045349
2499934345403541782,pilau,10,0.9993171691894531
13792572633518521255,bhaji,0,0.9890029430389404
11540687631499223797,kachumbari,3,0.46460455656051636
12893931851747442508,sukumawiki,11,0.9043285846710205
1312543806639876521,masalachips,6,0.9918583035469055
15656915889418040474,chapati,1,0.5743761658668518
9914489783185702567,nyamachoma,9,0.4564376473426819
14689699371785903046,matoke,7,0.996069073677063
5630174982559132715,chapati,1,0.999574601650238
3526683385051753766,chapati,1,0.4334130883216858
3819860595815022491,mukimo,8,0.9718356132507324
14289595034224601327,nyamachoma,9,0.5738417506217957
4094609919090026678,pilau,10,0.9990979433059692
18414875746619865974,kukuchoma,4,0.7093042731285095
16215118427448248795,masalachips,6,0.7389720678329468
189575286464021791,bhaji,0,0.7839057445526123
2536449809862951899,chapati,1,0.9841751456260681
13552367371481848242,nyamachoma,9,0.9857428073883057
13493423979918447741,sukumawiki,11,0.6313219666481018
6482224277738774779,chapati,1,0.8623005151748657
15984341305404319383,sukumawiki,11,0.7783333659172058
8330809471224801845,kachumbari,3,0.9070781469345093
14184832650243842139,nyamachoma,9,0.9997093081474304
6737403195775566481,bhaji,0,0.7784518599510193
7281277701967518313,mandazi,5,0.9969437718391418
6031163483739452341,githeri,2,0.9648177623748779
9151595898610176548,mandazi,5,0.9829527139663696
14954270823585947476,mandazi,5,0.9956281185150146
8224140705519034519,masalachips,6,0.8804128766059875
3133172326519773057,masalachips,6,0.9921455979347229
15181524804269396907,githeri,2,0.997067391872406
9549488084638141068,nyamachoma,9,0.949252724647522
1006060013086312085,masalachips,6,0.9882932305335999
9914086191783929943,nyamachoma,9,0.9985711574554443
1012540739795173529,githeri,2,0.9931892156600952
18338581703934103416,ugali,12,0.9962643980979919
17894731876393806340,matoke,7,0.9993959665298462
16683593917678038805,sukumawiki,11,0.9905818700790405
4177592678758114705,chapati,1,0.9954593777656555
2407911456049994585,nyamachoma,9,0.9982118606567383
6798074854550619405,bhaji,0,0.970391571521759
2955804291129147538,bhaji,0,0.9991905093193054
8610771667677140612,matoke,7,0.7010403871536255
2589418739594187454,kachumbari,3,0.4880380630493164
14771953169442246108,ugali,12,0.9968332648277283
9605848492862836796,chapati,1,0.8265601992607117
17798498189032749418,chapati,1,0.9938256740570068
10729862377049274337,nyamachoma,9,0.9940383434295654
18239911496208305896,chapati,1,0.9994235038757324
13172261710344007662,nyamachoma,9,0.9976909160614014
2247466778915529376,nyamachoma,9,0.9989207983016968
4404476756115290291,nyamachoma,9,0.292594850063324
13452690258779666660,nyamachoma,9,0.9912649989128113
876050976153399850,chapati,1,0.9969610571861267
14330512687843128887,masalachips,6,0.9926517605781555
16005804452728780221,masalachips,6,0.9677999019622803
9407793000171090428,nyamachoma,9,0.9929749965667725
292802461187707446,pilau,10,0.9649114012718201
14518567795193307057,ugali,12,0.9248932600021362
5230840419835044379,matoke,7,0.9718010425567627
7596800488769036423,nyamachoma,9,0.9982654452323914
1428727541408651019,masalachips,6,0.9881961345672607
10993245191893468779,masalachips,6,0.9618591070175171
17696150560205563525,nyamachoma,9,0.9764882326126099
4725812552826592991,githeri,2,0.9770897626876831
4216873989078305768,chapati,1,0.8959508538246155
17864066076414752915,chapati,1,0.8899790644645691
180880180783328209,matoke,7,0.9553274512290955
15294536547736352103,bhaji,0,0.9996260404586792
8923888819604027132,matoke,7,0.9828993082046509
326430668864825278,mandazi,5,0.9879496097564697
18015840738198286236,mandazi,5,0.9974809288978577
103036780097863920,nyamachoma,9,0.5202627778053284
14075656350798247702,mukimo,8,0.9922524094581604
9121483248452255010,kachumbari,3,0.9664916396141052
13629136560418963455,ugali,12,0.999394416809082
3835631916358812569,bhaji,0,0.9995229244232178
7731995542456206558,chapati,1,0.9361141920089722
17499789004943031109,ugali,12,0.9833143949508667
10532083228859767991,githeri,2,0.5436527729034424
12814409014851519046,bhaji,0,0.6051018834114075
10697004676217407233,chapati,1,0.9996229410171509
15929465992836972617,kachumbari,3,0.47437021136283875
1138106990904529981,githeri,2,0.9903253316879272
4137254480648939754,chapati,1,0.8859680891036987
1098023235865464920,matoke,7,0.29496103525161743
12693635314941678375,ugali,12,0.7822580337524414
494191127987467647,mandazi,5,0.9365637898445129
10710744428241805292,bhaji,0,0.6459468603134155
1331948340791588617,ugali,12,0.9957399368286133
17155176596608139776,kachumbari,3,0.9866843819618225
14759274639870568932,ugali,12,0.9800287485122681
1816737487158588663,pilau,10,0.99205482006073
5340609640658124121,mandazi,5,0.5644093751907349
15499739773845712139,kachumbari,3,0.7764811515808105
6285401122803073793,matoke,7,0.30031582713127136
12228548014114347637,bhaji,0,0.9989005327224731
8981686928535387831,chapati,1,0.8770523071289062
54261387083828189,matoke,7,0.994867205619812
1415597112341674171,bhaji,0,0.9990246295928955
11914821150418780901,nyamachoma,9,0.6937738656997681
7603932903567200733,mandazi,5,0.9997660517692566
13957916194498980767,kukuchoma,4,0.999108612537384
5312408548623099793,sukumawiki,11,0.9964178800582886
11079796085361065317,bhaji,0,0.983299195766449
14542091352150712102,chapati,1,0.9022629857063293
3609108279531302134,sukumawiki,11,0.9995729327201843
12816264944833013721,matoke,7,0.8670491576194763
10364628891292215286,chapati,1,0.8543863892555237
10167444174484939993,mandazi,5,0.992608368396759
13373868820710903194,githeri,2,0.9991090893745422
17177855810863632504,nyamachoma,9,0.8873156905174255
6884826951599795175,bhaji,0,0.9812408089637756
1174247532507103283,chapati,1,0.9474171996116638
8074959968013521342,bhaji,0,0.9997442364692688
16631107634181700801,mandazi,5,0.9788593053817749
14503664762346347895,bhaji,0,0.9636974930763245
3306935610368657770,bhaji,0,0.4727644622325897
4453944119038229285,chapati,1,0.8767306804656982
11609818703397893644,kachumbari,3,0.6974138617515564
17541793846121032654,mandazi,5,0.26108577847480774
1413491267736237828,chapati,1,0.5607620477676392
5640441215423128996,chapati,1,0.2705061137676239
11158798791507354940,bhaji,0,0.9995338916778564
2462903048737553185,nyamachoma,9,0.9965358972549438
6131236831391510211,githeri,2,0.5350173115730286
17224247491032553528,ugali,12,0.43740513920783997
1085792071419706511,nyamachoma,9,0.8187381625175476
7623826795844332174,pilau,10,0.9996916055679321
15020646111049793044,chapati,1,0.942738950252533
4308109774443930579,chapati,1,0.9999947547912598
15596358233125936287,chapati,1,0.7483172416687012
7440839796882776885,masalachips,6,0.9950380921363831
2614573750537076904,kukuchoma,4,0.3390963077545166
9229227572499429923,masalachips,6,0.990345299243927
16081955052396515352,githeri,2,0.9960214495658875
9261063777481359695,mandazi,5,0.9993922710418701
13942675409217947095,bhaji,0,0.9682669639587402
11161592484022752993,sukumawiki,11,0.6198282241821289
7627405327067610943,pilau,10,0.9988471269607544
2984836545245190340,githeri,2,0.7382469773292542
4488742584997394445,ugali,12,0.8972049355506897
8850638967410431072,mandazi,5,0.9963148236274719
8900969075260160298,chapati,1,0.9947358965873718
3654748241539932415,chapati,1,0.9995249509811401
16359624726774465653,ugali,12,0.9818881154060364
10208281714289280088,ugali,12,0.9835848808288574
2982179634770272328,githeri,2,0.9458476901054382
13939825492558018160,chapati,1,0.8592374324798584
8026531078427276542,nyamachoma,9,0.946807324886322
10373288511046020375,chapati,1,0.998984158039093
428265386858000961,nyamachoma,9,0.8779367804527283
12070983743458305916,bhaji,0,0.31325873732566833
15227681188007686480,masalachips,6,0.6856082081794739
12038492551581814157,kukuchoma,4,0.7693055272102356
10483801740458139427,nyamachoma,9,0.6753801107406616
15582042505718620717,nyamachoma,9,0.6147294044494629
12732485253443099573,mandazi,5,0.9997833371162415
255345077539163246,bhaji,0,0.9973772764205933
15721642928858865483,nyamachoma,9,0.8653085827827454
672954769923018165,matoke,7,0.4316258132457733
14477917280356845903,sukumawiki,11,0.8404356241226196
3325918639776174273,chapati,1,0.9959847927093506
15910854737137573329,chapati,1,0.997346043586731
11311150889517097196,chapati,1,0.9866061806678772
2994286387103322179,matoke,7,0.913118302822113
11554647870369242755,ugali,12,0.9953215718269348
10012948178928844973,mandazi,5,0.9990459084510803
230968931011229920,mandazi,5,0.9530179500579834
11272422573892563227,mandazi,5,0.9970681071281433
12505734476673450526,bhaji,0,0.9952206015586853
11870644920926774302,sukumawiki,11,0.8160595893859863
3260325480167148205,nyamachoma,9,0.9955872297286987
7239545575946200807,bhaji,0,0.9574500918388367
1151340011619121945,bhaji,0,0.988241970539093
4295620720041118240,chapati,1,0.936762809753418
222229413783018438,mukimo,8,0.9848573207855225
4536714170584418454,kachumbari,3,0.2843364179134369
16958253624924284721,bhaji,0,0.4648730456829071
14344454081637602716,githeri,2,0.9941031336784363
362020298287397748,masalachips,6,0.9995244741439819
14335091147100010464,ugali,12,0.9678698182106018
3767803558849581161,matoke,7,0.9858341813087463
3937260071244987580,nyamachoma,9,0.9983018636703491
8776845394410171414,nyamachoma,9,0.9939577579498291
3476099940806487873,chapati,1,0.9881261587142944
5118495218558568758,sukumawiki,11,0.9589794874191284
9334312099345027849,mandazi,5,0.6582555770874023
7178625613847295996,githeri,2,0.9998507499694824
17434792391398283853,bhaji,0,0.8706516623497009
3970747162106311276,bhaji,0,0.2746788561344147
508939443277112215,masalachips,6,0.6985147595405579
6827686749052556610,chapati,1,0.9959073066711426
5301403657601924172,kachumbari,3,0.6121788024902344
8061768398722356164,masalachips,6,0.4058951735496521
16530947211268098698,ugali,12,0.9042455554008484
3212144336039033436,sukumawiki,11,0.5256979465484619
15531978135341164318,bhaji,0,0.9852846264839172
15753219093765952776,nyamachoma,9,0.9930288195610046
11955422321727122681,ugali,12,0.987404465675354
6187751657099179839,ugali,12,0.738741934299469
3859803597881531662,matoke,7,0.43162697553634644
1624420788151593262,ugali,12,0.9968859553337097
5704150953485322846,chapati,1,0.4147622585296631
2750782705803875399,kachumbari,3,0.9754417538642883
1809594897324964994,githeri,2,0.9963645339012146
2906555109236171415,sukumawiki,11,0.41041240096092224
8016946327877005412,masalachips,6,0.9976319074630737
570418296745250296,masalachips,6,0.9820261597633362
2759563430117839769,ugali,12,0.9792262315750122
8191689196361054462,githeri,2,0.27904728055000305
16460555439699581499,chapati,1,0.9885658621788025
9729316094332948059,kachumbari,3,0.9916774034500122
15869416440044504815,mandazi,5,0.9989977478981018
14370130138336302583,mandazi,5,0.9994235038757324
16360053100243637554,chapati,1,0.9996966123580933
5226019996200340291,masalachips,6,0.9922130703926086
6317831331282602489,matoke,7,0.9969426989555359
1780765580077424678,chapati,1,0.9991233944892883
8648755337955970438,nyamachoma,9,0.998854398727417
8963499626222449785,matoke,7,0.6993955373764038
15010453219563633688,nyamachoma,9,0.9960569143295288
17076771111771916276,chapati,1,0.4473514258861542
8103186216717651954,chapati,1,0.9960147142410278
3335514176966232088,sukumawiki,11,0.6018856167793274
3806552847544798528,matoke,7,0.9836855530738831
9983001519243515734,bhaji,0,0.7034687399864197
13740848199373029732,nyamachoma,9,0.6072112917900085
12759250811951168964,bhaji,0,0.9655184745788574
14081566878889776236,nyamachoma,9,0.9963182210922241
7256293637806766755,pilau,10,0.9976949095726013
10042452200113370715,masalachips,6,0.9993440508842468
4736115185826833796,chapati,1,0.9994637370109558
10146855953709637313,chapati,1,0.9980625510215759
9963874194584857281,nyamachoma,9,0.9974063038825989
963922924980847426,kachumbari,3,0.7105821371078491
3131639720496569985,matoke,7,0.9967519044876099
12221502945528211143,githeri,2,0.9845684766769409
4076570994290712712,masalachips,6,0.9429739713668823
15111563051992581074,kachumbari,3,0.9982483386993408
6123138375555250273,chapati,1,0.9960376024246216
11473820028228799385,chapati,1,0.9990352392196655
9502859232079638737,githeri,2,0.9999173879623413
12822984801274962169,chapati,1,0.9410041570663452
17733287478139414916,masalachips,6,0.9924229979515076
1371344754900764852,ugali,12,0.6776896119117737
2556007834836133576,sukumawiki,11,0.9728937149047852
1723962232858790187,kachumbari,3,0.7395822405815125
18033263504731551310,kachumbari,3,0.5380898118019104
3485167173366413063,bhaji,0,0.9987916350364685
13163766597204316175,bhaji,0,0.6501847505569458
9469542854685140180,ugali,12,0.9620580077171326
10417461014938569051,bhaji,0,0.47957050800323486
1101086852112914815,masalachips,6,0.9994850158691406
17965719205558860536,githeri,2,0.9833037853240967
915716063629455546,chapati,1,0.5264389514923096
12835348423889232535,nyamachoma,9,0.562111496925354
3730385426221707129,chapati,1,0.9998358488082886
9471564244625665357,bhaji,0,0.5046820640563965
11804294007543250675,bhaji,0,0.9999463558197021
11443566797673901824,pilau,10,0.9983546137809753
13738694436628663675,masalachips,6,0.9779796600341797
3538716093069127154,bhaji,0,0.999640703201294
11152145487391213387,nyamachoma,9,0.916069507598877
18004644678378107263,bhaji,0,0.9949971437454224
5356515681973765891,ugali,12,0.9858747124671936
9056719094847129624,kachumbari,3,0.9162369966506958
9417117825994295366,chapati,1,0.9897223114967346
11797153860402397545,ugali,12,0.9808186888694763
12762109995665584616,bhaji,0,0.7172946929931641
13967636354169271196,nyamachoma,9,0.9951313734054565
4662318703558052158,kachumbari,3,0.614340603351593
6433620700259351571,kachumbari,3,0.3337197005748749
11418020780046484746,githeri,2,0.992077112197876
12364512757094615843,bhaji,0,0.6749260425567627
12793253785941933396,matoke,7,0.9996366500854492
17160973393552648717,kachumbari,3,0.8287262320518494
8230932254073290359,bhaji,0,0.3657151758670807
2398737898495864609,sukumawiki,11,0.8567418456077576
2431745078513709323,ugali,12,0.9998810291290283
17850164114256913036,chapati,1,0.99992835521698
13111176240809360370,chapati,1,0.575503945350647
12348877400293200158,bhaji,0,0.7811685800552368
4527137191328522305,chapati,1,0.9960315823554993
5615659193278901962,sukumawiki,11,0.6807070970535278
9297875840369057514,githeri,2,0.7982947826385498
3439309440104164133,githeri,2,0.7727233171463013
15804995223901481463,pilau,10,0.9995207786560059
14784080218898399737,mandazi,5,0.9916824102401733
9335523107845893319,chapati,1,0.9910021424293518
13919137189054992730,kachumbari,3,0.7122896313667297
6221204522669679284,ugali,12,0.9987865090370178
12422873183785263624,ugali,12,0.968815803527832
10602126542081344456,mandazi,5,0.9978960752487183
9610706368676739838,chapati,1,0.37732967734336853
13211555919876126779,mukimo,8,0.24610139429569244
14790279085155594495,ugali,12,0.829271137714386
10061861767693484137,chapati,1,0.9570355415344238
2578452281794353236,bhaji,0,0.98604416847229
6474563962167795174,masalachips,6,0.6215567588806152
17210534352979300296,ugali,12,0.9928303360939026
12581217044189412164,nyamachoma,9,0.7430636286735535
2777413882033489073,matoke,7,0.5880476832389832
14788469385970563138,mandazi,5,0.9397353529930115
952577651521651908,mandazi,5,0.9726658463478088
6572056070648508463,sukumawiki,11,0.8477994203567505
6944806154832152747,nyamachoma,9,0.5682453513145447
6320387480973366855,kachumbari,3,0.46592408418655396
4108683361318090080,chapati,1,0.9943755865097046
15307323044021690827,masalachips,6,0.9909857511520386
5963029213602578163,ugali,12,0.9896676540374756
2135118803618397401,matoke,7,0.9996545314788818
1618978818159102165,mandazi,5,0.9683341383934021
18133551717905815019,pilau,10,0.9941232800483704
4448877871951946103,ugali,12,0.9697643518447876
11526617272571493157,matoke,7,0.9973128437995911
2737472420388577697,mandazi,5,0.9999061822891235
14113208918002127606,mukimo,8,0.9985212683677673
6885420010283575441,chapati,1,0.9989804625511169
5033867424761892611,chapati,1,0.8632267713546753
10266902659295083441,kachumbari,3,0.5435428023338318
16728558560904016227,matoke,7,0.9321699738502502
3722135454471393378,bhaji,0,0.8569042682647705
6721340132611899062,sukumawiki,11,0.8902049660682678
15162516103725235494,chapati,1,0.9999905824661255
17540338176687178800,githeri,2,0.9891162514686584
13227099242459268271,nyamachoma,9,0.6131597757339478
7006405851530073117,mandazi,5,0.9993355870246887
1532086957913213704,nyamachoma,9,0.6989885568618774
1922836329278091291,nyamachoma,9,0.4568867087364197
12996544507914608881,masalachips,6,0.9998694658279419
3122564352120926217,mandazi,5,0.9987121820449829
14113767254285658937,mandazi,5,0.9993226528167725
9422350258431419063,chapati,1,0.9952699542045593
4039630903490244078,ugali,12,0.9951063394546509
14474177846666819107,githeri,2,0.9816734790802002
8456894392691479660,mukimo,8,0.8801262974739075
15646603959260555168,bhaji,0,0.9050254225730896
520360633524368281,nyamachoma,9,0.5497337579727173
11117759125338559636,masalachips,6,0.9734642505645752
16727233800936938420,pilau,10,0.9911981225013733
17542312725499552915,sukumawiki,11,0.4857512414455414
13438310602385921393,sukumawiki,11,0.4779728055000305
15799150417003083830,nyamachoma,9,0.35988444089889526
11091193550656819941,pilau,10,0.9990279674530029
7100011903375021356,ugali,12,0.994922935962677
9672465547754304110,githeri,2,0.9990032315254211
18301443123716145874,nyamachoma,9,0.9941207766532898
2400324415447056269,ugali,12,0.6588642597198486
12290676955087800036,masalachips,6,0.9958034157752991
6748713348847921569,kachumbari,3,0.6175929307937622
14853373379261363545,nyamachoma,9,0.9677112698554993
6232636558598944983,chapati,1,0.9979267120361328
10506683434231810860,kachumbari,3,0.34240493178367615
8616441553972924483,ugali,12,0.9269416928291321
12823018413701037577,sukumawiki,11,0.9995028972625732
13607305395420305804,githeri,2,0.5245928168296814
16423264267335797272,pilau,10,0.9757853150367737
2660108674373407180,matoke,7,0.40259507298469543
7506823032637888067,kukuchoma,4,0.999064028263092
14907600478035390244,ugali,12,0.993121325969696
15343688871541190605,nyamachoma,9,0.8948109149932861
6314096715012043755,matoke,7,0.30015990138053894
3697052806271570355,githeri,2,0.997075080871582
7095296847973937600,githeri,2,0.9971041083335876
2097783291071828587,mandazi,5,0.9907709360122681
7103438760162678607,nyamachoma,9,0.9916679859161377
6826495855915914764,pilau,10,0.8614740371704102
8895222580200402487,mandazi,5,0.9948021173477173
17061045588500783654,masalachips,6,0.4343123733997345
18403792039170642555,masalachips,6,0.9933384656906128
5436218500909318162,nyamachoma,9,0.7831067442893982
7090335710586585180,kachumbari,3,0.3877732455730438
12364679000028286569,chapati,1,0.9986966252326965
13343190060226671342,bhaji,0,0.9685524702072144
18361632310508725159,chapati,1,0.9836159348487854
3328432290728190309,kachumbari,3,0.7293357253074646
4013878968969303649,ugali,12,0.9929571151733398
342254884294343427,bhaji,0,0.4261167645454407
13000400453951407825,masalachips,6,0.9592911601066589
5299368598670376053,mandazi,5,0.9985495209693909
8613586079450983046,mandazi,5,0.9542666673660278
17229050710209913384,chapati,1,0.9986286163330078
2787489864413511046,githeri,2,0.9436301589012146
13551920298083453325,ugali,12,0.5481775999069214
4514822777811323246,bhaji,0,0.9911906719207764
8082017208962233056,nyamachoma,9,0.9471403360366821
8959879861829815440,masalachips,6,0.981006920337677
4574080512455162074,bhaji,0,0.8064712882041931
10351321552509718242,githeri,2,0.9326590895652771
10050515638223314442,mandazi,5,0.9797698259353638
16950218206711962777,bhaji,0,0.443988561630249
13983039085023766405,nyamachoma,9,0.9835265278816223
13391809996198129571,nyamachoma,9,0.9325299859046936
15781707531856133212,githeri,2,0.8409246206283569
3741678571648944754,pilau,10,0.9986326098442078
18274213740130119189,masalachips,6,0.9491603374481201
2134814360785300534,ugali,12,0.9986121654510498
7202164087137196921,nyamachoma,9,0.8334295749664307
11562798857806808660,bhaji,0,0.6918718814849854
9609717132253400267,chapati,1,0.47268712520599365
10851665188086144096,kachumbari,3,0.9911772012710571
11299632968648331698,githeri,2,0.5693695545196533
15791639334496722722,kachumbari,3,0.8473255634307861
7866868166437123631,bhaji,0,0.9949770569801331
17582687004008127199,bhaji,0,0.5073064565658569
3128739111728374700,githeri,2,0.9965417981147766
49403005563994236,masalachips,6,0.9998995065689087
1851025771247273933,ugali,12,0.7952610850334167
18335973065494732603,chapati,1,0.9522349238395691
15846966106711095164,mandazi,5,0.9015956521034241
13246615735617325663,chapati,1,0.9967309236526489
14828464693772588599,mukimo,8,0.9987408518791199
7897705214027162616,pilau,10,0.9872699975967407
16316726223246099607,githeri,2,0.9994858503341675
13379120103899527603,mandazi,5,0.997346043586731
1180279488524772316,bhaji,0,0.7522881627082825
573125046587835375,masalachips,6,0.997812032699585
9455622265043837393,matoke,7,0.7351751923561096
11279908218093871009,kachumbari,3,0.8269527554512024
10508811797266261726,kachumbari,3,0.4900885224342346
7448314752935014867,chapati,1,0.4964570999145508
17937127923183919409,sukumawiki,11,0.9626501202583313
13280393165872350073,nyamachoma,9,0.9962038397789001
9987748929643127811,masalachips,6,0.9973317384719849
4815300026156414451,bhaji,0,0.9953827261924744
13257074777064862244,masalachips,6,0.9949957132339478
17913487156732559719,chapati,1,0.9830089211463928
16584636308754833888,chapati,1,0.9998888969421387
17016194531290180584,chapati,1,0.8288817405700684
5398584390448294216,mukimo,8,0.9605609774589539
17989123767488385348,nyamachoma,9,0.7451229095458984
8054055387939986599,matoke,7,0.7715632319450378
2868148878746219687,ugali,12,0.9755489826202393
3599007874642349329,githeri,2,0.39272135496139526
9985427678729282692,chapati,1,0.8289691805839539
725507537416935234,matoke,7,0.9924405813217163
16058389757712086067,ugali,12,0.6390289068222046
13495864791665742259,chapati,1,0.9912353754043579
3736311636193995849,matoke,7,0.9899459481239319
7069944228201524580,chapati,1,0.8163132667541504
9987632807364869709,chapati,1,0.9595773816108704
856873117176605906,pilau,10,0.9734542965888977
2166028538511551797,pilau,10,0.9996110796928406
50410635288993879,chapati,1,0.9889888167381287
11686084625492414640,nyamachoma,9,0.6283440589904785
626209249074323498,bhaji,0,0.9354739189147949
3746480945065602811,ugali,12,0.6246224045753479
8396236723442605889,bhaji,0,0.8220070004463196
6774158799031929280,ugali,12,0.8086813688278198
3173247370964915065,chapati,1,0.9994161128997803
2899271494059264155,chapati,1,0.9982436895370483
9454800986798553859,ugali,12,0.9928638935089111
15450539672416277630,pilau,10,0.9463919401168823
8172558162846207490,ugali,12,0.9686079621315002
10980071427192134186,kachumbari,3,0.8349379301071167
1730626924174214169,githeri,2,0.99928879737854
16088305652519027380,nyamachoma,9,0.9305233955383301
6817907151647124825,ugali,12,0.4030745327472687
8409839621855699938,nyamachoma,9,0.36704182624816895
18423369050123817568,matoke,7,0.536976158618927
5865452858445962628,masalachips,6,0.9961440563201904
15617575508956638548,ugali,12,0.7889409065246582
4781079925672478992,chapati,1,0.9981337189674377
12344218208966038964,mukimo,8,0.9420535564422607
5803177950092770827,chapati,1,0.9974738955497742
2030571443827676888,ugali,12,0.9982715845108032
5715310691245497709,ugali,12,0.4487997591495514
680055482946285540,mandazi,5,0.35454320907592773
12279804649668117069,ugali,12,0.9189080595970154
16064694664829207474,ugali,12,0.9462445974349976
16271962796057438680,mandazi,5,0.9912776947021484
17407164644096829758,nyamachoma,9,0.9956858158111572
8936543358036618968,ugali,12,0.552130937576294
